route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_11554482,"SOŁTYSOWICE",1,825602,23,1,825602
A,3,3_11554582,"KOSZAROWA (Szpital)",1,826046,22,1,826046
A,3,3_11554692,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554694,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554696,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554698,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554700,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554702,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554704,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,3,3_11554710,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,3,3_11554712,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,3,3_11554714,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,3,3_11554716,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,3,3_11554718,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,3,3_11554720,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,3,3_11554723,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554725,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554727,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554729,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554731,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554733,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554735,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,3,3_11554738,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554740,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554742,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554744,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554746,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554748,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554750,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,3,3_11554754,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554756,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554758,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554760,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554762,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554764,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554766,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,3,3_11554752,"Zajezdnia Obornicka",1,826261,4,1,826261
A,3,3_11554721,"Zajezdnia Obornicka",0,826262,2,1,826262
A,3,3_11554736,"Zajezdnia Obornicka",0,826262,3,1,826262
A,3,3_11554767,"Zajezdnia Obornicka",0,826262,5,1,826262
A,3,3_11554480,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,3,3_11554531,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,3,3_11554580,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,3,3_11554708,"KOSZAROWA (Szpital)",1,826263,2,1,826263
A,3,3_11554532,"KRZYKI",0,827196,21,1,827196
A,3,3_11554691,"KRZYKI",0,827197,1,2,827197
A,3,3_11554722,"KRZYKI",0,827197,3,1,827197
A,3,3_11554737,"KRZYKI",0,827197,4,1,827197
A,3,3_11554753,"KRZYKI",0,827197,5,1,827197
A,3,3_11554481,"KRZYKI",0,827211,23,1,827211
A,3,3_11554581,"KRZYKI",0,827211,22,1,827211
A,3,3_11554693,"KRZYKI",0,827211,1,2,827211
A,3,3_11554695,"KRZYKI",0,827211,1,2,827211
A,3,3_11554697,"KRZYKI",0,827211,1,2,827211
A,3,3_11554699,"KRZYKI",0,827211,1,2,827211
A,3,3_11554701,"KRZYKI",0,827211,1,2,827211
A,3,3_11554703,"KRZYKI",0,827211,1,2,827211
A,3,3_11554705,"KRZYKI",0,827211,1,2,827211
A,3,3_11554709,"KRZYKI",0,827211,2,1,827211
A,3,3_11554711,"KRZYKI",0,827211,2,1,827211
A,3,3_11554713,"KRZYKI",0,827211,2,1,827211
A,3,3_11554715,"KRZYKI",0,827211,2,1,827211
A,3,3_11554717,"KRZYKI",0,827211,2,1,827211
A,3,3_11554719,"KRZYKI",0,827211,2,1,827211
A,3,3_11554724,"KRZYKI",0,827211,3,1,827211
A,3,3_11554726,"KRZYKI",0,827211,3,1,827211
A,3,3_11554728,"KRZYKI",0,827211,3,1,827211
A,3,3_11554730,"KRZYKI",0,827211,3,1,827211
A,3,3_11554732,"KRZYKI",0,827211,3,1,827211
A,3,3_11554734,"KRZYKI",0,827211,3,1,827211
A,3,3_11554739,"KRZYKI",0,827211,4,1,827211
A,3,3_11554741,"KRZYKI",0,827211,4,1,827211
A,3,3_11554743,"KRZYKI",0,827211,4,1,827211
A,3,3_11554745,"KRZYKI",0,827211,4,1,827211
A,3,3_11554747,"KRZYKI",0,827211,4,1,827211
A,3,3_11554749,"KRZYKI",0,827211,4,1,827211
A,3,3_11554751,"KRZYKI",0,827211,4,1,827211
A,3,3_11554755,"KRZYKI",0,827211,5,1,827211
A,3,3_11554757,"KRZYKI",0,827211,5,1,827211
A,3,3_11554759,"KRZYKI",0,827211,5,1,827211
A,3,3_11554761,"KRZYKI",0,827211,5,1,827211
A,3,3_11554763,"KRZYKI",0,827211,5,1,827211
A,3,3_11554765,"KRZYKI",0,827211,5,1,827211
A,4,4_11557436,"SOŁTYSOWICE",1,825602,23,1,825602
A,4,4_11557523,"KOSZAROWA (Szpital)",1,826046,22,1,826046
A,4,4_11557638,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557640,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557642,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557644,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557646,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557648,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557650,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,4,4_11557656,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,4,4_11557658,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,4,4_11557660,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,4,4_11557662,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,4,4_11557664,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,4,4_11557666,"KOSZAROWA (Szpital)",1,826046,2,1,826046
A,4,4_11557669,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557671,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557673,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557675,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557677,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557679,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557681,"KOSZAROWA (Szpital)",1,826046,3,1,826046
A,4,4_11557684,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557686,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557688,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557690,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557692,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557694,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557696,"KOSZAROWA (Szpital)",1,826046,4,1,826046
A,4,4_11557700,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557702,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557704,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557706,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557708,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557710,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557712,"KOSZAROWA (Szpital)",1,826046,5,1,826046
A,4,4_11557698,"Zajezdnia Obornicka",1,826261,4,1,826261
A,4,4_11557667,"Zajezdnia Obornicka",0,826262,2,1,826262
A,4,4_11557682,"Zajezdnia Obornicka",0,826262,3,1,826262
A,4,4_11557713,"Zajezdnia Obornicka",0,826262,5,1,826262
A,4,4_11557434,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,4,4_11557482,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,4,4_11557521,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,4,4_11557654,"KOSZAROWA (Szpital)",1,826263,2,1,826263
A,4,4_11557483,"KRZYKI",0,827196,21,1,827196
A,4,4_11557637,"KRZYKI",0,827197,1,2,827197
A,4,4_11557668,"KRZYKI",0,827197,3,1,827197
A,4,4_11557683,"KRZYKI",0,827197,4,1,827197
A,4,4_11557699,"KRZYKI",0,827197,5,1,827197
A,4,4_11557435,"KRZYKI",0,827211,23,1,827211
A,4,4_11557522,"KRZYKI",0,827211,22,1,827211
A,4,4_11557639,"KRZYKI",0,827211,1,2,827211
A,4,4_11557641,"KRZYKI",0,827211,1,2,827211
A,4,4_11557643,"KRZYKI",0,827211,1,2,827211
A,4,4_11557645,"KRZYKI",0,827211,1,2,827211
A,4,4_11557647,"KRZYKI",0,827211,1,2,827211
A,4,4_11557649,"KRZYKI",0,827211,1,2,827211
A,4,4_11557651,"KRZYKI",0,827211,1,2,827211
A,4,4_11557655,"KRZYKI",0,827211,2,1,827211
A,4,4_11557657,"KRZYKI",0,827211,2,1,827211
A,4,4_11557659,"KRZYKI",0,827211,2,1,827211
A,4,4_11557661,"KRZYKI",0,827211,2,1,827211
A,4,4_11557663,"KRZYKI",0,827211,2,1,827211
A,4,4_11557665,"KRZYKI",0,827211,2,1,827211
A,4,4_11557670,"KRZYKI",0,827211,3,1,827211
A,4,4_11557672,"KRZYKI",0,827211,3,1,827211
A,4,4_11557674,"KRZYKI",0,827211,3,1,827211
A,4,4_11557676,"KRZYKI",0,827211,3,1,827211
A,4,4_11557678,"KRZYKI",0,827211,3,1,827211
A,4,4_11557680,"KRZYKI",0,827211,3,1,827211
A,4,4_11557685,"KRZYKI",0,827211,4,1,827211
A,4,4_11557687,"KRZYKI",0,827211,4,1,827211
A,4,4_11557689,"KRZYKI",0,827211,4,1,827211
A,4,4_11557691,"KRZYKI",0,827211,4,1,827211
A,4,4_11557693,"KRZYKI",0,827211,4,1,827211
A,4,4_11557695,"KRZYKI",0,827211,4,1,827211
A,4,4_11557697,"KRZYKI",0,827211,4,1,827211
A,4,4_11557701,"KRZYKI",0,827211,5,1,827211
A,4,4_11557703,"KRZYKI",0,827211,5,1,827211
A,4,4_11557705,"KRZYKI",0,827211,5,1,827211
A,4,4_11557707,"KRZYKI",0,827211,5,1,827211
A,4,4_11557709,"KRZYKI",0,827211,5,1,827211
A,4,4_11557711,"KRZYKI",0,827211,5,1,827211
A,6,6_11543726,"SOŁTYSOWICE",1,825602,23,1,825602
A,6,6_11542645,"KOSZAROWA (Szpital)",1,825603,15,2,825603
A,6,6_11541988,"KOSZAROWA (Szpital)",1,826046,8,1,826046
A,6,6_11542647,"KOSZAROWA (Szpital)",1,826046,15,2,826046
A,6,6_11543813,"KOSZAROWA (Szpital)",1,826046,22,1,826046
A,6,6_11543994,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,6,6_11543996,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,6,6_11543998,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,6,6_11544000,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,6,6_11544002,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,6,6_11544004,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,6,6_11544007,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544009,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544011,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544013,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544015,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544017,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544019,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,6,6_11544022,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,6,6_11544024,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,6,6_11544026,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,6,6_11544028,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,6,6_11544030,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,6,6_11544032,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,6,6_11544036,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,6,6_11544038,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,6,6_11544040,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,6,6_11544042,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,6,6_11544046,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544048,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544050,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544052,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544054,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544056,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544058,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,6,6_11544063,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,6,6_11544065,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,6,6_11544067,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,6,6_11544069,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,6,6_11544071,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,6,6_11544074,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,6,6_11544076,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,6,6_11544078,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,6,6_11544080,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,6,6_11544082,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,6,6_11544084,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,6,6_11544087,"KOSZAROWA (Szpital)",1,826046,8,2,826046
A,6,6_11544089,"KOSZAROWA (Szpital)",1,826046,8,2,826046
A,6,6_11544091,"KOSZAROWA (Szpital)",1,826046,8,2,826046
A,6,6_11544100,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,6,6_11544102,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,6,6_11544104,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,6,6_11544106,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,6,6_11544108,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,6,6_11544111,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,6,6_11544113,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,6,6_11544115,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,6,6_11544117,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,6,6_11544119,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,6,6_11544128,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,6,6_11544130,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,6,6_11544132,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,6,6_11544134,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,6,6_11544136,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,6,6_11544044,"Zajezdnia Obornicka",1,826261,4,2,826261
A,6,6_11544138,"Zajezdnia Obornicka",1,826261,11,2,826261
A,6,6_11541989,"Zajezdnia Obornicka",0,826262,8,1,826262
A,6,6_11542648,"Zajezdnia Obornicka",0,826262,15,2,826262
A,6,6_11544005,"Zajezdnia Obornicka",0,826262,1,2,826262
A,6,6_11544020,"Zajezdnia Obornicka",0,826262,2,2,826262
A,6,6_11544033,"Zajezdnia Obornicka",0,826262,3,2,826262
A,6,6_11544072,"Zajezdnia Obornicka",0,826262,6,2,826262
A,6,6_11544085,"Zajezdnia Obornicka",0,826262,7,2,826262
A,6,6_11544109,"Zajezdnia Obornicka",0,826262,9,2,826262
A,6,6_11544120,"Zajezdnia Obornicka",0,826262,10,2,826262
A,6,6_11543724,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,6,6_11543772,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,6,6_11543811,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,6,6_11544034,"KOSZAROWA (Szpital)",1,826263,4,2,826263
A,6,6_11544098,"KOSZAROWA (Szpital)",1,826263,9,2,826263
A,6,6_11544092,"KRZYKI",0,827195,8,2,827195
A,6,6_11543773,"KRZYKI",0,827196,21,1,827196
A,6,6_11543993,"KRZYKI",0,827197,1,2,827197
A,6,6_11544006,"KRZYKI",0,827197,2,2,827197
A,6,6_11544021,"KRZYKI",0,827197,3,2,827197
A,6,6_11544045,"KRZYKI",0,827197,5,2,827197
A,6,6_11544062,"KRZYKI",0,827197,6,2,827197
A,6,6_11544073,"KRZYKI",0,827197,7,2,827197
A,6,6_11544086,"KRZYKI",0,827197,8,2,827197
A,6,6_11544110,"KRZYKI",0,827197,10,2,827197
A,6,6_11542646,"KRZYKI",0,827211,15,2,827211
A,6,6_11543725,"KRZYKI",0,827211,23,1,827211
A,6,6_11543812,"KRZYKI",0,827211,22,1,827211
A,6,6_11543995,"KRZYKI",0,827211,1,2,827211
A,6,6_11543997,"KRZYKI",0,827211,1,2,827211
A,6,6_11543999,"KRZYKI",0,827211,1,2,827211
A,6,6_11544001,"KRZYKI",0,827211,1,2,827211
A,6,6_11544003,"KRZYKI",0,827211,1,2,827211
A,6,6_11544008,"KRZYKI",0,827211,2,2,827211
A,6,6_11544010,"KRZYKI",0,827211,2,2,827211
A,6,6_11544012,"KRZYKI",0,827211,2,2,827211
A,6,6_11544014,"KRZYKI",0,827211,2,2,827211
A,6,6_11544016,"KRZYKI",0,827211,2,2,827211
A,6,6_11544018,"KRZYKI",0,827211,2,2,827211
A,6,6_11544023,"KRZYKI",0,827211,3,2,827211
A,6,6_11544025,"KRZYKI",0,827211,3,2,827211
A,6,6_11544027,"KRZYKI",0,827211,3,2,827211
A,6,6_11544029,"KRZYKI",0,827211,3,2,827211
A,6,6_11544031,"KRZYKI",0,827211,3,2,827211
A,6,6_11544035,"KRZYKI",0,827211,4,2,827211
A,6,6_11544037,"KRZYKI",0,827211,4,2,827211
A,6,6_11544039,"KRZYKI",0,827211,4,2,827211
A,6,6_11544041,"KRZYKI",0,827211,4,2,827211
A,6,6_11544043,"KRZYKI",0,827211,4,2,827211
A,6,6_11544047,"KRZYKI",0,827211,5,2,827211
A,6,6_11544049,"KRZYKI",0,827211,5,2,827211
A,6,6_11544051,"KRZYKI",0,827211,5,2,827211
A,6,6_11544053,"KRZYKI",0,827211,5,2,827211
A,6,6_11544055,"KRZYKI",0,827211,5,2,827211
A,6,6_11544057,"KRZYKI",0,827211,5,2,827211
A,6,6_11544059,"KRZYKI",0,827211,5,2,827211
A,6,6_11544064,"KRZYKI",0,827211,6,2,827211
A,6,6_11544066,"KRZYKI",0,827211,6,2,827211
A,6,6_11544068,"KRZYKI",0,827211,6,2,827211
A,6,6_11544070,"KRZYKI",0,827211,6,2,827211
A,6,6_11544075,"KRZYKI",0,827211,7,2,827211
A,6,6_11544077,"KRZYKI",0,827211,7,2,827211
A,6,6_11544079,"KRZYKI",0,827211,7,2,827211
A,6,6_11544081,"KRZYKI",0,827211,7,2,827211
A,6,6_11544083,"KRZYKI",0,827211,7,2,827211
A,6,6_11544088,"KRZYKI",0,827211,8,2,827211
A,6,6_11544090,"KRZYKI",0,827211,8,2,827211
A,6,6_11544099,"KRZYKI",0,827211,9,2,827211
A,6,6_11544101,"KRZYKI",0,827211,9,2,827211
A,6,6_11544103,"KRZYKI",0,827211,9,2,827211
A,6,6_11544105,"KRZYKI",0,827211,9,2,827211
A,6,6_11544107,"KRZYKI",0,827211,9,2,827211
A,6,6_11544112,"KRZYKI",0,827211,10,2,827211
A,6,6_11544114,"KRZYKI",0,827211,10,2,827211
A,6,6_11544116,"KRZYKI",0,827211,10,2,827211
A,6,6_11544118,"KRZYKI",0,827211,10,2,827211
A,6,6_11544127,"KRZYKI",0,827211,11,2,827211
A,6,6_11544129,"KRZYKI",0,827211,11,2,827211
A,6,6_11544131,"KRZYKI",0,827211,11,2,827211
A,6,6_11544133,"KRZYKI",0,827211,11,2,827211
A,6,6_11544135,"KRZYKI",0,827211,11,2,827211
A,6,6_11544137,"KRZYKI",0,827211,11,2,827211
A,8,8_11548072,"SOŁTYSOWICE",1,825602,23,1,825602
A,8,8_11546991,"KOSZAROWA (Szpital)",1,825603,15,2,825603
A,8,8_11546334,"KOSZAROWA (Szpital)",1,826046,8,1,826046
A,8,8_11546993,"KOSZAROWA (Szpital)",1,826046,15,2,826046
A,8,8_11548172,"KOSZAROWA (Szpital)",1,826046,22,1,826046
A,8,8_11548348,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,8,8_11548350,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,8,8_11548352,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,8,8_11548354,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,8,8_11548356,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,8,8_11548358,"KOSZAROWA (Szpital)",1,826046,1,2,826046
A,8,8_11548361,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548363,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548365,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548367,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548369,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548371,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548373,"KOSZAROWA (Szpital)",1,826046,2,2,826046
A,8,8_11548376,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,8,8_11548378,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,8,8_11548380,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,8,8_11548382,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,8,8_11548384,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,8,8_11548386,"KOSZAROWA (Szpital)",1,826046,3,2,826046
A,8,8_11548390,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,8,8_11548392,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,8,8_11548394,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,8,8_11548396,"KOSZAROWA (Szpital)",1,826046,4,2,826046
A,8,8_11548400,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548402,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548404,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548406,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548408,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548410,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548412,"KOSZAROWA (Szpital)",1,826046,5,2,826046
A,8,8_11548417,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,8,8_11548419,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,8,8_11548421,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,8,8_11548423,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,8,8_11548425,"KOSZAROWA (Szpital)",1,826046,6,2,826046
A,8,8_11548428,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,8,8_11548430,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,8,8_11548432,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,8,8_11548434,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,8,8_11548436,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,8,8_11548438,"KOSZAROWA (Szpital)",1,826046,7,2,826046
A,8,8_11548441,"KOSZAROWA (Szpital)",1,826046,8,2,826046
A,8,8_11548443,"KOSZAROWA (Szpital)",1,826046,8,2,826046
A,8,8_11548445,"KOSZAROWA (Szpital)",1,826046,8,2,826046
A,8,8_11548454,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,8,8_11548456,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,8,8_11548458,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,8,8_11548460,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,8,8_11548462,"KOSZAROWA (Szpital)",1,826046,9,2,826046
A,8,8_11548465,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,8,8_11548467,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,8,8_11548469,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,8,8_11548471,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,8,8_11548473,"KOSZAROWA (Szpital)",1,826046,10,2,826046
A,8,8_11548482,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,8,8_11548484,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,8,8_11548486,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,8,8_11548488,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,8,8_11548490,"KOSZAROWA (Szpital)",1,826046,11,2,826046
A,8,8_11548398,"Zajezdnia Obornicka",1,826261,4,2,826261
A,8,8_11548492,"Zajezdnia Obornicka",1,826261,11,2,826261
A,8,8_11546335,"Zajezdnia Obornicka",0,826262,8,1,826262
A,8,8_11546994,"Zajezdnia Obornicka",0,826262,15,2,826262
A,8,8_11548359,"Zajezdnia Obornicka",0,826262,1,2,826262
A,8,8_11548374,"Zajezdnia Obornicka",0,826262,2,2,826262
A,8,8_11548387,"Zajezdnia Obornicka",0,826262,3,2,826262
A,8,8_11548426,"Zajezdnia Obornicka",0,826262,6,2,826262
A,8,8_11548439,"Zajezdnia Obornicka",0,826262,7,2,826262
A,8,8_11548463,"Zajezdnia Obornicka",0,826262,9,2,826262
A,8,8_11548474,"Zajezdnia Obornicka",0,826262,10,2,826262
A,8,8_11548070,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,8,8_11548121,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,8,8_11548170,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,8,8_11548388,"KOSZAROWA (Szpital)",1,826263,4,2,826263
A,8,8_11548452,"KOSZAROWA (Szpital)",1,826263,9,2,826263
A,8,8_11548446,"KRZYKI",0,827195,8,2,827195
A,8,8_11548122,"KRZYKI",0,827196,21,1,827196
A,8,8_11548347,"KRZYKI",0,827197,1,2,827197
A,8,8_11548360,"KRZYKI",0,827197,2,2,827197
A,8,8_11548375,"KRZYKI",0,827197,3,2,827197
A,8,8_11548399,"KRZYKI",0,827197,5,2,827197
A,8,8_11548416,"KRZYKI",0,827197,6,2,827197
A,8,8_11548427,"KRZYKI",0,827197,7,2,827197
